48NY BUF ZOB TENNESSEE GAS NR 2 HELIPORT, HAMBURG, NY
48OH CLE ZOB DECHANT FARMS ARPT, OBERLIN, OH
48OI CLE ZOB MANSFIELD CPC HELIPORT, MANSFIELD, OH
48OK MLC ZFW RAFTER 'R' RANCH ARPT, CHECOTAH, OK
48OR MMV ZSE LOOKINGGLASS ARPT, ROSEBURG, OR
48PA IPT ZNY VETERANS HELIPORT, TOWER CITY, PA
48SN ICT ZKC LIFETEAM 20 HELIPORT, WICHITA, KS
48TA FTW ZFW HAMLIN MEMORIAL HOSPITAL HELIPORT, HAMLIN, TX
48TE FTW ZFW POWDERLY ARPT, POWDERLY, TX
48TS SJT ZHU FOX ARPT, NEW BRAUNFELS, TX
48TX FTW ZFW TRI-COUNTY AERODROME ARPT, TRENTON, TX
48VA DCA ZDC AL'S FIELD ARPT, GORE, VA
48WA SEA ZSE WEST VALLEY ARPT, YAKIMA, WA
48WI GRB ZMP CIRCLE A RANCH ARPT, HAZELHURST, WI
48XS SJT ZAB MARAVILLAS GAP RANCH ARPT, MARATHON, TX
49AK ENA ZAN SECLUDED LAKE ARPT, TALKEETNA, AK
49AZ PRC ZDV ROCK POINT ARPT, ROCK POINT, AZ
49CA HHR ZLA TEXACO PLATFORM HABITAT HELIPORT, CARPINTERIA, CA
49CL RIU ZOA EL PECO RANCH ARPT, MADERA, CA
49CN RIU ZOA RANCHO TEHAMA ARPT, RED BLUFF, CA
49CO DEN ZDV AIR DUSTERS INC ARPT, ROGGEN, CO
49FD PIE ZMA OSCEOLA SHERIFF'S OFFICE HELIPORT, KISSIMMEE, FL
49FL GNV ZJX MIKE'S AG AIR ARPT, WALNUT HILL, FL
49GA MCN ZTL SOUTHERN REGIONAL MEDICAL CENTER HELIPORT, RIVERDALE, GA
49II HUF ZID REINOEHL FIELD ARPT, LENA, IN
49IL IKK ZAU WALNUT CREEK ARPT, SOMONAUK, IL
49IN HUF ZID DRAKE ARPT, SULLIVAN, IN
49IS IKK ZAU KATHERINE SHAW BETHEA HOSPITAL HELIPORT, DIXON, IL
49KS ICT ZKC N & N ARPT, MANHATTAN, KS
49KY LOU ZID MORNING STAR HELIPORT, LEXINGTON, KY
49LA DRI ZHU WOMAN'S HOSPITAL HELIPORT, BATON ROUGE, LA
49LL STL ZKC HOLIDAY INN SELECT HELIPORT, DECATUR, IL
49MI LAN ZAU TEGETHOFF HELIPORT, WAYLAND, MI
49MN PNM ZMP WILLOW RIDGE ARPT, HASTINGS, MN
49MO STL ZKC HERMANN II HELIPORT, ST LOUIS, MO
49NC RDU ZTL WILKES RGNL MEDICAL CENTER HELIPORT, NORTH WILKESBORO, NC
49NE OLU ZDV HARDEN AIRSTRIP ARPT, NORTH PLATTE, NE
49NJ MIV ZDC BERTINO HELIPORT, HAMMONTON, NJ
49NY ISP ZNY WESTMORELAND ARPT, SHELTER ISLAND, NY
49OH CLE ZOB GILBERT ARPT, OLMSTED FALLS, OH
49OI CLE ZOB DELAWARE OPERATIONS HELIPORT, TOLEDO, OH
49OK MLC ZFW HOLDENVILLE GENERAL HOSPITAL HELIPORT, HOLDENVILLE, OK
49OR MMV ZSE LAND'S INN RANCH ARPT, DAYVILLE, OR
49PA IPT ZNY GAP VIEW ARPT, STONE CHURCH, PA
49PN IPT ZNY GEISINGER HELIPORT, DANVILLE, PA
49TA CXO ZHU ROEDER ARPT, CROSBY, TX
49TE SJT ZHU STOWERS RANCH ARPT, HUNT, TX
49TS FTW ZFW E D S HELIPORT, PLANO, TX
49TX SJT ZHU VALLEY BAPTIST MEDICAL CENTER HELIPORT, HARLINGEN, TX
49VA DCA ZDC RAPPAHANNOCK GENERAL HOSPITAL HELIPORT, KILMARNNOCK, VA
49WA SEA ZSE COUGAR MOUNTAIN AIRFIELD ARPT, YELM, WA
49WI GRB ZAU TRI-CENTER ARPT, LOGANVILLE, WI
49XS FTW ZFW WILSON ARPT, PADUCAH, TX
4AK0 ENA ZAN NIKLASON LAKE SPB, WASILLA, AK
4AK1 FAI ZAN DEADHORSE, AK
4AK1 FAI ZAN INIGOK ARPT, DEADHORSE, AK
4AK1 SCC ZAN DEADHORSE, AK
4AK1 SCC ZAN INIGOK ARPT, DEADHORSE, AK
4AK2 ENA ZAN ST JOHN HOMESTEAD ARPT, WASILLA, AK
4AK3 ENA ZAN LONG LAKE ARPT, LONG LAKE, AK
4AK4         TODDS STRIP ARPT, WASILLA, AK
4AK5 ENA ZAN MANKOMEN LAKE ARPT, MANKOMEN LAKE, AK
4AK6 ENA ZAN WOLF LAKE ARPT, PALMER, AK
4AK7 DLG ZAN ALEKNAGIK, AK
4AK7 ENA ZAN ALEKNAGIK, AK
4AK9 ENA ZAN TIBBETTS ARPT, NAKNEK, AK
4AL0 ANB ZTL WBRC-TV HELIPORT, BIRMINGHAM, AL
4AL2 ANB ZJX IRWIN FARMS ARPT, FOLEY, AL
4AL3 ANB ZTL WALLACE STATE COLLEGE HELIPORT, HANCEVILLE, AL
4AL4 ANB ZME FROBERG HELIPORT, HARTSELLE, AL
4AL5 ANB ZME SPINELLI FIELD HELIPORT, MADISON, AL
4AL6 ANB ZJX BONNER FIELD ARPT, SUMMERDALE, AL
4AL7 ANB ZTL LEON'S LANDING ARPT, FLAT ROCK, AL
4AL8 ANB ZME MILTON ARPT, HUNTSVILLE, AL
4AL9 ANB ZTL T W SPEAR MEML ARPT, LAPINE, AL
4AR0 JBR ZME AMI ST MARY'S REGIONAL MEDICAL CENTER HELIPORT, RUSSELLVILLE, AR
4AR1 JBR ZME SHURLEY FIELD ARPT, CABOT, AR
4AR2 JBR ZME RED OAK ARPT, CABOT, AR
4AR3 JBR ZME CONWAY REGIONAL HOSPITAL HELIPORT, CONWAY, AR
4AR4 JBR ZFW REED-JOSEPH LAND CO ARPT, GARLAND, AR
4AR5 JBR ZME LAWRENCE FIELD GLIDERPORT, CHERRY VALLEY, AR
4AR6 JBR ZME WILLIAMS RANCH ARPT, CADDO GAP, AR
4AR7 JBR ZME WORTH JAMES RANCH ARPT, BOONEVILLE, AR
4AR8 JBR ZME WASHINGTON REGIONAL LANDING HELIPORT, FAYETTEVILLE, AR
4AR9 JBR ZME NOLAN ARPT, JONESBORO, AR
4AZ0 PRC ZAB PALM VALLEY TUCSON ARPT, TUCSON, AZ
4AZ1 PRC ZAB MOULDER HELIPORT, SURPRISE, AZ
4AZ2 ABQ ZAB BLOCK RANCH ARPT, CAPITAN, NM
4AZ3 PRC ZAB TONTO RANGER STATION HELIPORT, ROOSEVELT, AZ
4AZ4 PRC ZLA FLY-IN PICNIC GROUNDS ARPT, QUARTZSITE, AZ
4AZ5 PRC ZAB NEW WADDELL DAM HELIPORT, PHOENIX, AZ
4AZ6 PRC ZLA PARSONS FIELD ARPT, KINGMAN, AZ
4AZ7 PRC ZAB SAN CARLOS ARPT, SAN CARLOS, AZ
4AZ8 PRC ZAB THE ULTRALIGHT STRIP ULTRALIGHT, MARANA, AZ
4AZ9 PRC ZAB LEROY ARPT, WILLCOX, AZ
4CA0 HHR ZLA LAPD HOOPER HELIPORT, LOS ANGELES, CA
4CA1 HHR ZLA CITY NATIONAL BANK HELIPORT, LOS ANGELES, CA
4CA2 OAK ZOA FUNNY FARM ARPT, BRENTWOOD, CA
4CA3 OAK ZOA CAMP PARKS HELIPORT, PLEASANTON, CA
4CA4 HHR ZLA ST FRANCIS MEDICAL CENTER HELISTOP HELIPORT, LYNWOOD, CA
4CA5 RAL ZLA CHOC HELIPORT, ORANGE, CA
4CA6 HHR ZLA CHEVRON REFINERY HELIPORT, EL SEGUNDO, CA
4CA7 RIU ZOA JOHNSEN ARPT, CHICO, CA
4CA8 RIU ZOA YANDELL RANCH ARPT, MODESTO, CA
4CA9 HHR ZLA RANDY CHAMPE-GARY HOWE MEMORIAL HELIPORT, LOS ANGELES, CA
4CL1 SAN ZLA LYON HELIPORT, RANCHO SANTA MARGARITA, CA
4CL2 RAL ZLA WOLFRANCH HELIPORT, TEMECULA, CA
4CL3 RIU ZOA ANTELOPE VALLEY RANCH ARPT, WILLIAMS, CA
4CL4 RAL ZLA RABBIT RANCH ARPT, LUCERNE, CA
4CL5 RIU ZOA MERCY SAN JUAN HOSPITAL HELIPORT, CARMICHAEL, CA
4CL6 SAN ZLA PAT COYLE MEMORIAL HELIPORT, SAN MARCOS, CA
4CL7 RAL ZOA INYO COUNTY SHERIFF SEARCH & RESCUE HELIPORT, BISHOP, CA
4CL8 RIU ZOA HANFORD COMMUNITY MEDICAL CENTER HELISTOP HELIPORT, HANFORD, CA
4CL9 RAL ZLA ARROWHEAD REGIONAL MEDICAL CENTER HELIPORT, COLTON, CA
4CO0 DEN ZDV GLEN-ASPEN ARPT, CARBONDALE, CO
4CO1 DEN ZDV MARTIN HELIPORT, WATERTON, CO
4CO2 DEN ZDV OWL CANYON GLIDERPORT, WELLINGTON, CO
4CO3 DEN ZKC GRIFFIN FIELD ARPT, WALSH, CO
4CO4 DEN ZDV ST ANTHONY NORTH HELIPORT, WESTMINSTER, CO
4CO5 DEN ZDV PIONEERS HELIPORT, MEEKER, CO
4CO6 DEN ZDV LUTHERAN MEDICAL CENTER HELIPORT, WHEAT RIDGE, CO
4CO7 DEN ZDV AMBROSICH FIELD ARPT, ELBERT, CO
4CO8 DEN ZDV KELGUN ARPT, CASTLE ROCK, CO
4CO9 DEN ZDV BEAVER CREEK HELIPORT, BEAVER CREEK, CO
4FA3 MIA ZMA TRANQUILITY BAY STRIP ARPT, FORT MYERS, FL
4FD1 GNV ZJX FOXCREEK PLANTATION ARPT, MONTICELLO, FL
4FD2 GNV ZJX FLYING 'F' FARMS ARPT, O'BRIEN, FL
4FD4 GNV ZJX BAY SEAPLANES SPB, PANAMA CITY, FL
4FD5 GNV ZJX GRAND LAGOON SPB, PANAMA CITY, FL
4FD6 MIA ZMA PINE ISLAND HELISTOP HELIPORT, PINE ISLAND CENTER, FL
4FD7 PIE ZMA FLANDERS FIELD ARPT, POLK CITY, FL
4FD8 MIA ZMA CAPTIVA HELIPORT, SANIBEL, FL
4FD9 MIA ZMA BOWMAN'S BEACH HELISTOP HELIPORT, SANIBEL, FL
4FL0 GNV ZJX TURKEY SCRATCH PLANTATION ARPT, LAMONT, FL
4FL1 PIE ZMA ESCAPE RANCH ARPT, KENANSVILLE, FL
4FL2 PIE ZMA KO-KEE ARPT, BUSHNELL, FL
4FL3 PIE ZMA FELLSMERE ARPT, FELLSMERE, FL
4FL4 GNV ZJX DARRAH AIR PARK ULTRALIGHT, BELL, FL
4FL5 ANB ZTL RIDGE HEIGHTS ARPT, FROSTPROOF, FL
4FL6 PIE ZMA ROYAL TRAILS ARPT, CASSIA, FL
4FL7 GNV ZJX MULVIHILL FIELD ARPT, OCALA, FL
4FL8 PIE ZMA SCHWARTZ FARMS INC ARPT, SARASOTA, FL
4FL9 PIE ZMA GORE ARPT, HAINES CITY, FL
4GA0 MCN ZTL PEGASUS RUN ARPT, BALL GROUND, GA
4GA1 MCN ZTL THACKER FIELD ARPT, CONCORD, GA
4GA2 MCN ZTL MEDICAL COLLEGE OF GEORGIA HELIPORT, AUGUSTA, GA
4GA3 MCN ZJX MEMORIAL HOSPITAL HELIPORT, BAINBRIDGE, GA
4GA4 MCN ZTL R.M. HARRIS ARPT, ETON, GA
4GA5 MCN ZTL SOUTHWIRE HELIPORT, CARROLLTON, GA
4GA6 MCN ZTL CHATTAHOOCHEE AIR PARK ARPT, DOUGLASVILLE, GA
4GA7 MCN ZTL KITCHENS FIELD ARPT, GRIFFIN, GA
4GA8 MCN ZJX ANDREWS ARPT, ARLINGTON, GA
4GA9 MCN ZTL EBENEEZER ARPT, CUMMING, GA
4GE0 MCN ZJX MILLHAVEN ARPT, MILLHAVEN, GA
4GE1 MCN ZJX VIOLA FARM ARPT, ATTAPULGUS, GA
4GE2 MCN ZTL GORDEN E BELLAH INTERNATIONAL ARPT, STOCKBRIDGE, GA
4IA0 FOD ZMP GREATER COMMUNITY HOSPITAL HELIPORT, CRESTON, IA
4IA1 FOD ZMP ELLSWORTH MUNICIPAL HOSPITAL HELIPORT, IOWA FALLS, IA
4IA2 FOD ZAU WALKER FIELD ARPT, WEST LIBERTY, IA
4IA3 FOD ZMP FLOYD COUNTY MEMORIAL HOSPITAL HELIPORT, CHARLES CITY, IA
4IA4 FOD ZAU MCCOY ARPT, DANVILLE, IA
4IA5 FOD ZMP COMMUNITY MEMORIAL HOSPITAL HELIPORT, CLARION, IA
4IA7 FOD ZAU WITCOMBE FIELD ARPT, CEDAR FALLS, IA
4IA8 FOD ZAU WEISS ARPT, WILLIAMSBURG, IA
4IA9 FOD ZAU TRIPLE J ARPT, DIKE, IA
4II0 HUF ZAU DE FORD ARPT, DELPHI, IN
4II2 HUF ZID HANGAR FLY ULTRALIGHT FLY CLUB ULTRALIGHT, LAWRENCE, IN
4II3 HUF ZID OLEO ARPT, FILLMORE, IN
4II4 HUF ZAU CHESAK ARPT, NORTH JUDSON, IN
4II5 HUF ZAU ESCC HELIPORT, HAMMOND, IN
4II6 HUF ZID GETTLEFINGER FIELD ARPT, PALMYRA, IN
4II7 HUF ZAU SPORT AIRCRAFT FLIGHT PARK ULTRALIGHT, THORNTOWN, IN
4II8 HUF ZID WILLIS ARPT, GREENFIELD, IN
4II9 HUF ZAU SHULTZ /PRIVATE/ ARPT, BROOKSTON, IN
4IL0 STL ZKC LITCHFIELD WEST SIDE EMERGENCY SERVICES HELIPORT, LITCHFIELD, IL
4IL2 IKK ZAU WAYNE ZILLER JR ARPT, FAIRBURY, IL
4IL3 IKK ZAU THRIFTY ACRES STOL, STILLMAN VALLEY (BYRON), IL
4IL4 COU ZKC KUEBLER RLA ARPT, ST ELMO, IL
4IL5 IKK ZAU FRANK'S FLYING SERVICE ARPT, MORRISON, IL
4IL6 IKK ZAU KEIM HELIPORT, WEST CHICAGO, IL
4IL8 COU ZKC RENDLEMAN ARPT, MURPHYSBORO, IL
4IL9 IKK ZAU UNZICKER ARPT, BENSON, IL
4IN1 HUF ZAU BIG LONG LAKE SPB, KENDALLVILLE, IN
4IN2 HUF ZAU OLIVER LAKE SPB, LA GRANGE, IN
4IN3 HUF ZOB EAST CLEAR HELIPORT, CLEAR LAKE, IN
4IN4 HUF ZAU WILSON ARPT, WALLACE, IN
4IN5 HUF ZAU BALL FIELD ARPT, BOURBON, IN
4IN6 HUF ZID DRAGONS DEN HELIPORT, DANVILLLE, IN
4IN7 HUF ZAU RILEY FLD ARPT, ATTICA, IN
4IN8 HUF ZAU CULP FARMS ARPT, RENSSELAER, IN
4IN9 HUF ZAU WAWASEE ARPT, SYRACUSE, IN
4IS0 COU ZKC JOAN GRAVES EDWARDS HELIPORT, ANNA, IL
4IS1 STL ZKC KAMM ARPT, ATWOOD, IL
4IS2 COU ZKC MEMORIAL HOSPITAL HELIPORT, CHESTER, IL
4IS3 IKK ZAU UNIVERSITY OF CHICAGO HOSPITALS HELIPORT, CHICAGO, IL
4IS4 COU ZKC HARRISBURG MEDICAL CENTER HELIPORT, HARRISBURG, IL
4IS5 COU ZKC SMITH RLA ARPT, HECKER, IL
4IS6 IKK ZAU HATTAN FARMS ARPT, MINONK, IL
4IS7 STL ZAU LITCHFIELD RLA ARPT, SEYMOUR, IL
4IS8 IKK ZAU LEIGH FARM ARPT, SPARLAND, IL
4IS9 STL ZKC GERALD WEIDNER ARPT, BUNKER HILL, IL
4KS1 ICT ZKC AMAR FARMS ARPT, WELLSVILLE, KS
4KS2 COU ZKC INGELS AERODROME ARPT, DE SOTO, KS
4KS4 ICT ZKC POLICE HELIPORT, WICHITA, KS
4KS6 ICT ZKC THOMSEN FIELD ARPT, HARTFORD, KS
4KS7 ICT ZKC BUTLER AIRPARK ARPT, ROSE HILL, KS
4KS8 ICT ZDV BURSCH PRIVATE ARPT, BIRD CITY, KS
4KY0 LOU ZME J & C ANTIQUE AIRFIELD ARPT, HARDIN, KY
4KY2 LOU ZID MANCHESTER MEMORIAL HOSPITAL HELIPORT, MANCHESTER, KY
4KY3 LOU ZID WEST HELIPORT, BURLINGTON, KY
4KY4 LOU ZID MOSELEY FIELD ARPT, CALHOUN, KY
4KY5 LOU ZID WEAVERS RUN ARPT, WEST POINT, KY
4KY6 LOU ZME JENNIE STUART MEDICAL CENTER HELIPORT, HOPKINSVILLE, KY
4KY7 LOU ZID MUELLER FARM ARPT, VERONA, KY
4KY8 LOU ZID SHADY ACRES ARPT, SHEPHERDSVILLE, KY
4KY9 LOU ZID KING'S DAUGHTERS MEDICAL CENTER HELIPORT, ASHLAND, KY
4LA0 DRI ZHU PORT SULPHUR SPB, PORT SULPHUR, LA
4LA1 DRI ZHU CHEVRON FOURCHON HELIPORT, LEEVILLE, LA
4LA2 DRI ZHU GREEN HILL COMPRESSORS HELIPORT, LEEVILLE, LA
4LA3 DRI ZHU JACKSON ARPT, JACKSON, LA
4LA4 DRI ZHU CHEVRON USA INC HELIPORT, LEEVILLE, LA
4LA5 DRI ZHU LA HAYE CENTER HELIPORT, LAFAYETTE, LA
4LA6 DRI ZHU LITTLE LAKE HELIPORT, LAFITTE, LA
4LA7 DRI ZHU WEST JEFFERSON MEDICAL CENTER HELIPORT, MARRERO, LA
4LA8 DRI ZHU OVERTON PRIVATE ARPT, CLINTON, LA
4LA9 DRI ZHU BLOUIN FLIGHTPARK ULTRALIGHT, RACELAND, LA
4LL0 IKK ZAU RANKEN ARPT, STEWARD, IL
4LL1 IKK ZAU STATON ARPT, STEWARD, IL
4LL2 STL ZAU COVENANT MEDICAL CENTER HELIPORT, CHAMPAIGN, IL
4LL3 IKK ZAU JOHN L COPPERNOLL ARPT, STOCKTON, IL
4LL4 IKK ZAU ENJOY FIELD ULTRALIGHT, CHEBANSE, IL
4LL7 IKK ZAU WILLADAE FARMS ARPT, SYCAMORE, IL
4LL8 IKK ZAU COLONIAL ACRES ARPT, SYCAMORE, IL
4LL9 STL ZKC ALAN B. JANSSEN ARPT, MORRISONVILLE, IL
4MA0 BDR ZBW BURKE HELIPORT, SHERBORN, MA
4MA1 BDR ZBW BANGS HELIPORT, WAREHAM, MA
4MA2 BTV ZBW DOW JONES HELIPORT, CHICOPEE, MA
4MA3 BDR ZBW MILLBURY SAVINGS/WEST HELIPORT, MILLBURY, MA
4MA4 BDR ZBW J K L HELIPORT, NEW BEDFORD, MA
4MA5 BDR ZBW WORLD TRADE CENTER HELIPORT, BOSTON, MA
4MA6 BDR ZBW PLEASANT BEACH HELIPORT, COHASSET, MA
4MA7 BTV ZBW AHEARN HELIPORT, LUDLOW, MA
4MA8 BDR ZBW PG HELIPORT, QUINCY, MA
4MA9 BTV ZBW BROAD STREET HELIPORT, SPRINGFIELD, MA
4MD0 DCA ZDC MEARS CREEK AIRFIELD ARPT, LUSBY, MD
4MD1 DCA ZDC BUNTING'S FIELD ARPT, BERLIN, MD
4MD2 EKN ZOB WARD'S ARPT, OAKLAND, MD
4MD3 DCA ZDC CAREY FIELD ARPT, BISHOPVILLE, MD
4MD4 DCA ZDC CLEMENTS ARPT, CLEMENTS, MD
4MD5 DCA ZNY PHH HELIPORT, HUNT VALLEY, MD
4MD6 DCA ZNY MOXLEY'S ARPT, DUBLIN, MD
4MD8 DCA ZDC IJAMSVILLE ARPT, FREDERICK, MD
4MD9 DCA ZNY ST JOHN ARPT, OWINGS MILLS, MD
4MI0 LAN ZOB KRIEWALL STRIP ARPT, ROMEO, MI
4MI1 LAN ZOB AIR RAHE ARPT, PETERSBURG, MI
4MI2 LAN ZOB PONTIAC STADIUM HELIPORT, PONTIAC, MI
4MI3 LAN ZAU PHIL'S FIELD ARPT, OVERISEL, MI
4MI4 LAN ZAU WHITCOMB FIELD ARPT, SCHOOLCRAFT, MI
4MI5 LAN ZOB BPS HELIPORT, RUBY, MI
4MI6 LAN ZAU BENEDICK ARPT, THREE OAKS, MI
4MI7 LAN ZOB WITBECK AERODRONE ARPT, FARWELL, MI
4MI8 CLE ZOB HOCHSTETLER ARPT, LYONS, OH
4MI9 LAN ZOB BIXBY HOSPITAL HELIPORT, ADRIAN, MI
4MN0 PNM ZMP SKALICKY AIRSTRIP ARPT, ALBANY, MN
4MN1 PNM ZMP CENTERVILLE LAKE SPB, CENTERVILLE, MN
4MN2         COOT LANDING ARTCC, BARNSVILLE, MN
4MN2 PNM ZMP COOT LANDING ARPT, BARNSVILLE, MN
4MN3 PNM ZMP LEXINGTON HELIPORT, HAM LAKE, MN
4MN4 PNM ZMP MULDER FIELD INC ARPT, IVANHOE, MN
4MN5 PNM ZMP KAPAUN-WILSON FIELD ARPT, GRACEVILLE, MN
4MN6 PNM ZMP WHIPPOORWILL SPB, PARK RAPIDS, MN
4MN7 PNM ZMP BURK ARPT, AMBOY, MN
4MN8 PNM ZMP MYERS FIELD ARPT, PEQUOT LAKES, MN
4MO0 COU ZKC FENDER J H ARPT, KINGSVILLE, MO
4MO2 COU ZKC NEWCOMB HEREFORD RANCH ARPT, LANCASTER, MO
4MO3 COU ZKC SCHNEIDER FIELD ARPT, LA PLATA, MO
4MO4 COU ZKC LIBERTY LANDING ARPT, LIBERTY, MO
4MO5 COU ZKC BOEHNE FIELD ARPT, LOCKWOOD, MO
4MO6 COU ZKC MARK TWAIN AIR PARK ARPT, LOUISIANA, MO
4MO7 COU ZKC CROP CARE ARPT, MOUND CITY, MO
4MO8 COU ZKC MARTENS ARPT, ATHERTON, MO
4MO9 COU ZKC FRIENDS FIELD ARPT, LONE JACK, MO
4MS0 GWO ZME PAYNE ARPT, PELAHATCHIE, MS
4MS2 GWO ZME DOGWOOD ACRES ARPT, RAYMOND, MS
4MS3 MKL ZME JETER FIELD ARPT, SLADEN, MS
4MS4 GWO ZME SPEARMAN FIELD ARPT, SHANNON, MS
4MS5 GWO ZHU BIRD NEST ARPT, LUCEDALE, MS
4MS6 GWO ZME UNIVERSITY HOSPITAL HELIPORT, JACKSON, MS
4MS7 GWO ZME ARNOLD FIELD ARPT, TUNICA, MS
4MS8 GWO ZME CASINO CENTER HELIPORT, TUNICA, MS
4MS9 GWO ZME COCHRAN ARPT, CANTON, MS
4MT1 GTF ZLC KREIKEMEIER ARPT, BELGRADE, MT
4MT3 GTF ZLC HOLLOWTOP VISTA AIRPARK ARPT, HARRISON, MT
4NA0 GFK ZLC LINDVIG AIRSTRIP ARPT, WILLISTON, ND
4NA1 GFK ZLC RING ROCK RANCH ARPT, WILLISTON, ND
4NA3 GFK ZMP PETERSON AIRSTRIP ARPT, ANTLER, ND
4NA5 GFK ZMP BERG STRIP ARPT, BERTHOLD, ND
4NA6 GFK ZLC NICKS LANDING ARPT, GRENORA, ND
4NC0 RDU ZTL BOYD'S HAWKS CREEK ARPT, MOCKSVILLE, NC
4NC1 RDU ZDC FUTURISTICS HELIPORT, MILTON, NC
4NC2 RDU ZDC BAY CREEK ARPT, BAYBORO, NC
4NC3 RDU     TAYLORSVILLE ARPT, TAYLORSVILLE, NC
4NC3 RDU ZTL TAYLORSVILLE ARPT, TAYLORSVILLE, NC
4NC4 RDU ZTL SWARINGEN ARPT, CHARLOTTE, NC
4NC5 RDU ZDC TRIPLE M ARPT, CAPE CARTERET, NC
4NC6 RDU ZTL CANE CREEK ARPT, FLETCHER, NC
4NC7 RDU ZDC PEACOCK STOL, GARNER, NC
4NC8 RDU ZTL BUFFALO CREEK ARPT, CONCORD, NC
4NC9 RDU ZTL DENVER OF THE EAST SPB, DENVER, NC
4ND1 GFK ZMP KNUTSON ARPT, THOMPSON, ND
4ND4 GFK ZMP PFAU PVT ARPT, UPHAM, ND
4ND8 GFK ZMP SANDEN ARPT, WYNDMERE, ND
4NE0 OLU ZDV REGIER BROTHERS ARPT, MADRID, NE
4NE1 OLU ZDV MC MILLAN RANCH ARPT, MILBURN, NE
4NE3 OLU ZDV SIMON HELIPORT, NORTH PLATTE, NE
4NE4 OLU ZDV CORNELIUS FIELD ARPT, OGALLALA, NE
4NE5 OLU ZDV ALLEN ARPT, OGALLALA, NE
4NE8 OLU ZDV MALONE M-BAR RANCH ARPT, PALISADE, NE
4NE9 OLU ZDV HOLZFASTER'S ARPT, PAXTON, NE
4NJ0 MIV ZNY WINDWARD FARMS ARPT, ROSEMONT, NJ
4NJ1 MIV ZNY SOMERSET MEDICAL CENTER HELIPORT, SOMERVILLE, NJ
4NJ2 MIV ZNY PASSAIC RIVER SPB, RUTHERFORD, NJ
4NJ3 MIV ZNY SEABROOK HELIPORT, SALEM, NJ
4NJ4 MIV ZNY PSE & G TRENTON DISTRIBUTION HELISTOP HELIPORT, LAWRENCEVILLE, NJ
4NJ5 MIV ZNY RARITAN CENTER HELIPORT, SAYREVILLE, NJ
4NJ6 MIV ZDC VINELAND VETERANS HOME HELIPORT, VINELAND, NJ
4NJ7 MIV ZDC A M CLASSICS HELIPORT, WOODSTOWN, NJ
4NJ8 MIV ZNY PETERS ARPT, SOMERVILLE, NJ
4NJ9 MIV ZNY MACK TRUCKS HELISTOP HELIPORT, SOMERVILLE, NJ
4NK0 BUF ZOB WCA HOSPITAL HELIPORT, JAMESTOWN, NY
4NK1 BUF ZBW B-VILLE AIRPARK ARPT, BALDWINSVILLE, NY
4NK2 BUF ZOB PALMYRA AIRPARK ARPT, PALMYRA, NY
4NK3 BUF ZOB EVANS AIRWAYS ARPT, EVANS, NY
4NK4 BUF ZBW WOODFORD AIRFIELD ARPT, FABIUS, NY
4NK5 BUF ZOB HARVS ARPT, MACEDON, NY
4NK6 BUF ZOB AG-ALLEY ARPT, MARION, NY
4NK7 ISP ZBW LIGHTNING TREE FARM HELIPORT, MILLBROOK, NY
4NK8 BTV ZBW LONGWELL ARPT, AMSTERDAM, NY
4NK9 ISP ZNY CORPORATE PARK OF STATEN ISLAND HELIPORT, STATEN ISLAND, NY
4NY0 BTV ZBW MOUNTAIN VIEW AIRPARK ARPT, BEEKMANTOWN, NY
4NY1 ISP ZNY ORANGE POULTRY FARM ARPT, CHESTER, NY
4NY2 ISP ZNY EDO SPB, COLLEGE POINT, NY
4NY4 BTV ZBW CROSS' FARM ARPT, DELMAR, NY
4NY5 ISP ZNY BISTRIANS HELIPORT, EAST HAMPTON, NY
4NY6 BUF ZOB STATION 237 HELIPORT, CLIFTON SPRINGS, NY
4NY8 BUF ZNY HARRIS HILL GLIDERPORT, ELMIRA, NY
4NY9 ISP ZNY BELMONT PARK HELIPORT, ELMONT, NY
4OA8 DAY ZID BOWMAN ARPT, PIQUA, OH
4OH0 DAY ZID BLACK HELIPORT, TIPP CITY, OH
4OH1 CLE ZOB SKY HAVEN ARPT, MADISON, OH
4OH2 CLE ZID BETHESDA HOSPITAL HELISTOP HELIPORT, ZANESVILLE, OH
4OH3 CLE ZOB BIEBER FIELD ARPT, NORTH LIMA, OH
4OH4 DAY ZID MILLERTIME ARPT, ORIENT, OH
4OH5 CLE ZOB ST THOMAS HOSPITAL HELIPORT, AKRON, OH
4OH6 CLE ZOB WINGFOOT LAKE AIRSHIP OPERATIONS BALLOONPORT, AKRON SUFFIELD, OH
4OH7 DAY ZID HOLZER HELIPORT, GALLIPOLIS, OH
4OH8 CLE ZOB HUFFMAN FARM ARPT, ARCHBOLD, OH
4OH9 CLE ZOB BELLEVUE HOSPITAL HELIPORT, BELLEVUE, OH
4OI0 CLE ZOB FLOWER HOSPITAL HELIPORT, SYLVANIA, OH
4OI1 CLE ZID PETRO HELIPORT, ZANESVILLE, OH
4OI3 DAY ZID HORIZONS HELIPORT, CINCINNATI, OH
4OI5 CLE ZOB RIVERSIDE HOSPITAL HELIPORT, TOLEDO, OH
4OI7 CLE ZOB R & M AVIATION ARPT, AVON, OH
4OI8 CLE ZOB BROCKER FIELD ARPT, CANFIELD, OH
4OI9 DAY ZID BAISDEN ARPT, COALTON, OH
